geneid,control_1,control_2,control_3,treated_1,treated_2,treated_3
100873774,0,0,0,0,0,0
100873775,0,0,0,0,0,0
100873776,0,0,0,0,0,0
100873777,0,0,0,0,0,0
100873778,0,0,0,0,0,0
100873779,0,0,0,0,0,2
100873780,0,0,0,0,0,0
100873781,0,0,2,0,0,0
100873782,0,0,0,0,0,0
100873856,0,0,0,0,0,0
100873857,0,0,0,0,0,0
100873917,0,0,0,0,0,0
100873920,3,4,1,0,0,1
100873921,1,0,0,0,0,0
100873922,0,1,0,1,0,0
100873924,0,0,0,6,2,2
100873930,7,11,12,12,3,15
100873932,0,0,0,0,0,0
100873933,0,0,0,0,0,0
100873935,0,0,1,0,0,0
100873937,0,0,0,0,0,0
100873939,0,0,0,0,0,0
100873940,0,4,2,1,2,1
100873941,4,4,7,1,0,3
100873942,1,0,0,0,0,0
100873944,0,0,0,0,0,2
100873945,0,0,0,0,0,0
100873946,0,0,0,0,0,1
100873947,0,0,0,0,0,0
100873948,0,0,0,0,0,0
100873949,1,3,0,0,0,0
100873954,4,6,1,0,0,1
100873955,0,4,0,12,3,2
100873962,0,0,0,0,0,0
100873964,0,0,0,0,0,0
100873965,1,0,0,1,0,0
100873969,0,0,0,0,0,0
100873970,0,0,0,0,0,0
100873972,0,0,0,0,0,0
100873973,0,0,0,0,0,0
100873974,0,3,0,0,5,4
100873975,0,0,0,0,0,0
100873976,0,0,0,0,0,0
100873977,0,0,0,0,0,0
100873979,0,0,0,0,0,0
100873980,0,0,0,0,0,0
100873982,1,1,3,1,0,0
100873983,0,0,0,0,0,0
100873984,0,0,0,0,0,0
100873985,3,4,2,5,5,10
100873986,0,0,0,0,0,0
100873989,0,0,1,0,0,0
100873990,4,1,6,1,0,3
100873993,0,0,0,0,1,0
100873995,0,0,0,0,0,0
100873997,0,0,0,0,0,0
100873998,0,0,0,0,0,0
100874002,0,1,2,0,1,1
100874004,0,0,0,0,0,0
100874007,0,0,0,0,0,0
100874010,0,0,0,0,0,0
100874011,0,0,0,0,0,0
100874012,2,0,2,0,0,0
100874014,1,0,5,0,0,0
100874016,0,0,0,0,0,0
100874018,14,3,6,1,0,0
100874019,0,0,0,0,0,0
100874021,0,0,0,0,0,0
100874027,0,0,0,0,0,0
100874028,0,0,0,0,0,0
100874029,4,1,1,0,0,0
100874031,0,0,0,7,2,9
100874032,48,51,52,29,59,54
100874037,0,0,0,0,0,0
100874038,1,0,0,0,0,0
100874039,0,1,0,0,0,2
100874041,0,0,2,0,0,1
100874042,9,19,14,25,24,21
100874043,2,1,0,0,1,0
100874047,0,0,0,0,0,0
100874048,17,23,9,8,7,8
100874051,0,0,0,0,0,0
100874052,0,0,0,0,0,0
100874053,0,0,0,0,0,0
100874054,2,7,7,4,9,4
100874055,0,0,0,0,0,0
100874056,0,0,0,0,0,0
100874058,162,132,220,135,72,104
100874059,0,0,0,0,0,0
100874063,0,0,0,0,0,0
100874064,0,0,0,0,0,0
100874068,4,1,5,0,1,2
100874070,0,0,0,1,0,2
100874071,1,1,7,2,11,2
100874074,0,3,0,0,1,0
100874078,0,1,4,0,0,0
100874081,0,0,0,0,0,0
100874082,0,0,0,0,0,0
100874083,0,0,0,0,0,0
100874084,0,0,0,0,0,0
100874085,4,2,1,0,0,0
100874086,0,0,0,0,0,0
100874087,0,0,0,0,0,0
100874088,0,0,0,0,0,0
100874089,1,0,2,0,0,5
100874090,0,0,0,0,0,0
100874091,6,9,9,8,9,6
100874092,1,2,2,16,14,22
100874093,5,1,3,0,0,1
100874094,3,6,3,5,4,9
100874095,0,0,0,0,0,0
100874096,0,0,2,0,0,0
100874097,0,3,9,0,1,0
100874100,0,0,0,0,0,0
100874101,0,5,3,4,0,3
100874102,0,0,0,0,0,0
100874107,0,0,0,2,0,0
100874110,0,0,0,0,0,0
100874111,10,5,12,5,0,3
100874114,0,0,0,0,0,0
100874115,8,12,7,3,4,1
100874118,0,0,0,0,0,0
100874120,0,0,1,0,0,0
100874122,0,0,0,1,0,0
100874123,4,7,4,4,3,4
100874126,0,0,0,0,0,0
100874127,0,0,0,0,0,0
100874128,0,0,0,0,0,0
100874130,0,0,0,0,0,0
100874131,0,0,0,0,0,0
100874137,0,0,0,0,0,0
100874139,0,0,0,0,0,0
100874143,0,0,0,0,0,0
100874145,0,0,0,0,0,0
100874147,0,0,0,0,0,0
100874150,0,0,0,0,0,0
100874151,0,0,0,0,0,0
100874155,0,0,0,0,0,2
100874157,0,0,0,0,0,0
100874158,0,0,0,0,0,0
100874159,1,0,14,1,0,0
100874161,0,0,0,0,0,0
100874164,0,0,0,0,0,0
100874167,0,0,3,0,0,0
100874168,0,0,0,0,0,0
100874169,0,0,0,0,0,0
100874172,0,0,0,0,0,0
100874173,0,0,0,0,0,0
100874175,0,0,0,0,0,0
100874176,0,0,0,0,0,0
100874179,0,1,0,0,0,0
100874182,0,0,0,0,0,0
100874184,0,0,0,0,0,0
100874185,3,0,0,1,2,0
100874187,0,0,0,0,0,0
100874188,7,6,11,8,2,3
100874190,0,0,0,0,0,0
100874194,4,4,5,0,0,0
100874195,0,0,0,0,0,0
100874196,0,0,0,0,0,0
100874197,0,0,0,0,0,0
100874198,1,4,4,0,0,2
100874200,0,0,3,0,0,0
100874201,1,0,0,1,0,0
100874203,2,0,1,0,0,0
100874204,0,0,0,0,0,0
100874205,7,0,5,1,0,0
100874206,0,0,0,0,0,0
100874207,0,0,0,0,0,0
100874208,0,0,0,0,0,0
100874211,0,0,0,0,0,0
100874212,0,0,1,0,1,0
100874214,79,95,89,36,26,49
100874216,0,0,0,0,0,0
100874218,0,0,0,0,0,0
100874219,0,0,0,0,0,0
100874221,0,0,0,0,0,0
100874222,0,1,3,0,0,0
100874226,0,0,0,0,0,0
100874231,0,0,0,0,0,0
100874234,0,0,0,0,0,0
100874235,0,1,0,0,0,0
100874236,0,1,2,0,0,0
100874237,0,0,0,0,0,0
100874239,0,0,0,0,0,0
100874241,2,0,2,1,0,1
100874242,0,0,0,0,0,0
100874243,0,0,0,0,0,0
100874244,0,0,0,0,0,1
100874245,0,0,0,0,0,0
100874246,9,6,10,5,9,11
100874249,2,4,6,0,2,0
100874251,0,0,0,0,0,0
100874253,7,0,5,5,16,11
100874255,4,1,1,6,3,4
100874259,0,0,0,1,0,0
100874261,9,1,8,0,0,2
100874264,0,0,0,0,0,0
100874270,0,0,0,0,0,0
100874273,0,0,0,0,0,1
100874275,0,0,0,0,0,0
100874278,41,37,38,10,5,12
100874281,0,0,0,0,0,0
100874282,2,0,2,0,0,0
100874284,0,0,0,0,0,0
100874286,0,0,0,0,0,0
100874291,4,20,10,21,6,8
100874295,0,0,0,0,0,0
100874300,1,0,2,0,0,0
100874309,6,2,4,1,1,2
100874313,0,0,0,0,0,0
100874322,6,2,1,0,0,0
100874323,38,37,47,44,56,71
100874325,0,0,0,0,0,0
100874326,0,0,0,0,0,0
100874330,0,0,0,0,0,0
100874342,0,0,3,0,0,0
100874343,5,1,8,0,0,1
100874353,17,8,23,1,4,8
100874355,0,2,0,0,0,0
100874361,0,0,0,0,0,0
100874362,2,0,2,2,0,0
100874363,14,22,17,23,37,28
100874364,11,22,25,9,2,4
100874365,3,6,9,0,1,4
100874366,72,122,106,63,78,74
100874369,0,0,0,0,0,0
100874370,0,0,0,0,0,0
100874372,1,0,0,0,0,0
100874374,0,0,0,0,0,0
100874375,1,0,0,0,1,0
100874377,1,0,0,5,0,0
100874392,0,0,0,0,0,0
100874433,3,0,8,2,0,3
100874528,0,0,3,0,0,0
100874530,3,0,0,0,0,0
100874531,1,0,1,0,0,0
100885775,0,0,1,0,0,0
100885776,169,168,180,167,136,171
100885777,0,0,0,0,0,0
100885778,5,2,7,0,0,0
100885779,0,0,0,0,0,0
100885780,0,0,0,0,0,0
100885781,0,0,0,0,0,0
100885782,17,16,14,12,28,18
100885789,0,0,0,0,0,0
100885795,0,1,2,0,0,0
100885796,0,0,0,0,0,0
100885798,0,0,0,0,0,0
100885848,11,5,18,16,20,13
100885850,2,1,0,0,0,0
100886964,0,0,0,0,0,0
100887744,0,0,0,0,0,0
100887750,127,110,153,91,88,119
100887754,0,0,0,0,0,0
100887755,0,0,2,1,0,0
10089,8,5,2,3,5,1
1009,0,0,0,0,0,0
10090,319,303,320,381,257,283
10092,2271,2304,2334,4223,4518,3964
10093,1205,1325,1552,1823,2239,2040
10094,3794,3898,4324,2588,2998,2439
10095,2215,2484,2824,5874,7236,5332
10096,5287,5539,5849,6041,5809,5865
10097,6504,6761,7147,7147,6246,6278
10098,369,406,481,616,488,517
10099,1886,1972,1973,3274,3281,2977
100996249,0,0,0,0,0,0
100996251,19,8,12,6,3,3
100996255,0,0,0,0,0,0
100996259,16,8,9,5,0,1
100996263,0,0,2,0,0,0
100996266,0,0,0,0,0,0
100996273,12,6,18,1,0,2
100996274,1,3,2,0,0,0
100996279,0,0,0,0,0,0
100996280,0,0,0,0,0,0
100996286,1,1,1,0,3,0
100996291,0,0,0,0,0,1
100996295,14,11,11,26,16,13
100996301,29,37,47,104,143,112
100996307,15,24,19,47,53,44
100996318,2,0,0,0,1,3
100996324,0,0,0,0,0,0
100996325,0,0,0,0,0,0
100996331,0,0,0,0,0,0
100996335,0,0,0,0,0,0
100996338,0,0,0,0,0,0
100996342,0,0,0,1,1,0
100996348,22,8,17,9,6,7
100996349,0,0,0,0,0,0
100996351,5,1,6,1,0,1
100996365,0,0,0,0,0,0
100996379,7,0,2,4,0,3
100996385,0,0,0,0,0,0
100996401,0,0,0,0,0,0
100996414,0,0,0,0,0,0
100996415,0,0,0,0,0,0
100996425,0,0,5,1,1,1
100996437,17,16,18,14,7,20
100996447,86,83,93,82,116,68
100996455,15,18,13,28,18,28
100996465,12,18,39,13,6,15
100996485,151,144,129,64,17,70
100996490,0,1,0,0,0,0
100996492,8,4,1,2,1,2
100996511,145,141,154,6,3,19
100996539,13,15,8,20,10,15
100996541,18,20,22,6,0,0
100996567,0,0,0,0,0,0
100996569,0,0,0,0,0,0
100996570,0,0,0,0,0,0
100996571,3,10,11,3,4,6
100996573,59,96,95,1,2,10
100996574,2,2,3,5,0,3
100996579,112,105,124,69,69,87
100996582,0,0,0,0,0,0
100996583,0,0,0,0,0,0
100996590,0,0,1,0,0,0
100996597,0,0,0,0,0,0
100996598,1,2,0,2,0,2
100996609,0,0,0,0,0,0
100996624,1,0,1,0,0,0
100996631,0,0,0,0,0,0
100996634,84,65,96,58,22,57
100996635,0,0,0,0,0,0
100996637,0,0,0,0,0,0
100996643,2,3,8,0,0,3
100996645,0,0,0,0,0,0
100996648,0,0,0,0,0,0
100996654,24,29,27,36,33,40
100996664,21,13,18,15,12,14
100996665,0,0,0,0,0,0
100996669,0,0,0,0,0,0
100996671,0,0,0,0,0,0
100996679,0,0,0,0,0,0
100996693,7,7,10,19,11,24
100996694,0,0,0,0,0,0
100996701,0,0,0,0,0,0
100996702,46,38,30,155,194,165
100996712,3,5,9,46,15,36
100996713,0,0,0,0,0,0
100996721,0,0,0,0,1,0
100996724,108,105,119,93,49,89
100996738,0,0,0,0,0,0
100996746,0,0,0,0,0,0
100996758,22,16,35,33,33,30
100996761,0,0,0,0,0,0
100996763,136,157,193,325,425,304
100996792,0,1,1,0,0,2
100996813,32,31,22,3,1,1
100996876,0,0,0,0,0,0
100996928,0,0,0,0,0,0
100996939,0,0,0,0,0,0
100996941,0,0,0,0,0,0
101,1440,1499,1797,2944,2887,2487
1010,1,0,4,0,0,0
10100,730,741,867,739,762,674
10101,684,842,925,1051,1464,1206
10102,437,471,566,436,481,428
10103,4553,4742,5063,6497,7383,6138
10105,3499,3706,3937,4159,4596,4806
101054525,0,0,0,0,0,0
101055625,0,0,0,0,0,0
101059906,0,0,0,0,0,0
101059914,0,0,0,0,0,0
101059915,0,0,0,1,0,4
101059918,0,0,0,1,0,0
101059938,2,7,0,0,0,0
101059948,7,13,8,43,38,47
101059953,8,20,16,2,6,11
10106,3994,4422,4770,3758,2705,3489
101060004,4,1,0,2,1,2
101060017,0,0,0,0,1,0
101060019,0,0,0,0,0,0
101060022,4,21,5,4,12,11
101060024,0,0,0,0,0,0
101060026,0,0,0,0,0,0
101060091,8,11,10,12,16,18
101060146,130,142,108,39,20,33
101060171,0,0,0,0,0,0
101060179,0,0,0,0,0,0
101060181,0,0,0,0,0,0
101060200,64,68,62,18,9,24
101060211,0,0,0,0,0,0
101060226,202,166,207,239,180,193
101060233,0,0,0,0,0,0
101060254,0,0,2,0,0,0
101060264,18,24,27,30,26,29
101060301,0,0,0,0,0,0
101060321,0,0,0,0,0,0
101060341,1,3,2,4,0,1
101060351,0,1,5,3,0,0
101060376,30,23,25,33,24,46
101060385,0,0,0,0,0,0
101060389,2,1,6,7,10,1
101060391,0,0,0,0,0,0
101060498,2,1,1,3,3,0
101060524,0,0,0,0,0,0
101060542,9,8,16,6,4,4
101060544,0,1,5,0,0,0
101060553,0,0,0,1,2,1
101060569,0,0,0,0,0,0
101060684,327,204,292,268,130,279
101060691,509,466,553,362,336,349
10107,0,0,0,0,0,0
10109,4469,4777,5219,6480,6663,6510
10110,47,33,53,4,1,7
101101772,1,0,0,1,2,0
101101773,0,0,0,0,0,0
101101775,0,0,0,0,0,2
101101776,0,0,0,0,0,0
10111,1765,1906,2205,1077,716,822
10112,932,1026,1286,561,402,591
10113,694,725,789,1128,1343,1012
10114,3122,3223,3112,2395,1403,2044
101154687,0,0,0,0,0,0
101154753,0,1,3,0,0,3
10116,1125,1218,1230,1085,771,893
10117,0,0,0,0,0,0
101180901,0,0,0,0,0,0
101180976,0,0,0,0,0,1
1012,1,0,0,0,0,0
10120,1235,1183,1362,2289,2318,2112
10121,1290,1505,1606,2372,2257,2401
10123,471,458,589,756,713,716
10124,144,93,115,109,93,73
101241891,0,0,0,0,0,0
101241892,89,87,90,16,4,30
101241902,0,0,0,0,0,0
101243544,0,0,0,0,0,4
101243545,68,102,65,89,154,84
101243555,1,1,1,0,0,0
10125,39,55,38,117,68,114
10126,929,922,1163,1560,1801,1605
10127,495,535,678,871,688,786
10128,6706,7349,7576,4351,4300,3575
10129,384,416,514,279,132,262
1013,2,1,4,10,8,19
10130,2662,2727,3253,4290,4711,3983
10131,2039,2482,2771,3601,4110,3294
10133,1441,1452,1826,2956,2939,2480
10134,6246,6891,7567,12288,16070,12465
101340250,0,0,0,0,0,0
101340251,0,0,0,2,0,0
101340252,0,0,0,0,0,0
10135,14804,14922,15148,15460,15393,13502
10136,0,0,0,0,0,0
10137,1365,1300,1581,1551,1325,1534
10138,267,275,290,149,150,132
10139,493,550,631,724,965,913
1014,4,2,2,7,3,7
10140,790,801,878,853,797,750
101409253,0,0,0,0,0,0
101409254,0,0,0,0,0,0
101409256,0,0,2,2,2,2
101409257,1,1,5,4,2,1
101409258,4,7,9,5,2,5
101409261,13,14,7,18,28,15
10141,0,0,0,0,0,0
101410533,13,12,8,20,16,7
101410534,0,0,0,0,0,0
101410535,16,13,18,14,39,18
101410536,1,0,2,0,0,0
101410537,5,2,6,0,0,0
101410538,57,67,83,177,256,166
101410540,0,0,0,0,0,0
101410541,0,0,0,0,0,0
101410542,8,7,5,2,2,0
101410543,0,1,2,0,0,0
101410544,0,2,0,0,0,0
101410545,0,0,2,0,0,0
10142,1261,1255,1393,693,469,535
10143,0,0,0,0,0,0
10144,427,454,584,195,147,209
101447996,0,0,4,0,0,0
101448202,0,1,0,2,0,0
10146,6066,6327,6562,5994,4761,5848
10147,1129,1213,1408,635,477,714
10148,26,29,36,284,348,222
10149,11,19,21,7,12,12
1015,1,1,6,1,1,2
10150,2607,2618,2871,1609,1206,1051
10151,2,0,2,2,0,1
101515984,0,0,0,0,0,0
10152,1412,1441,1642,1329,978,1142
10153,780,778,851,599,649,439
10154,27,21,31,6,7,4
10155,10573,12200,13662,17452,19234,16607
101559451,10,10,12,21,21,15
10156,91,44,77,253,344,124
10157,0,0,0,0,0,0
10158,263,295,321,2615,3431,2090
10159,1163,1024,1094,1463,1348,1141
101593348,0,1,8,0,5,2
1016,0,0,0,1,1,0
10160,1726,1984,2284,2487,1960,2085
10161,48,44,57,39,45,22
10162,1339,1427,1518,1286,1054,1121
10163,2857,2963,3462,4818,3108,3976
10164,13,11,16,9,3,9
10165,873,911,1015,924,837,1011
10166,162,205,216,214,253,241
101669762,316,329,371,241,229,224
101669764,0,0,0,0,0,0
101669766,2,3,10,2,0,5
101669767,0,0,1,0,0,0
10168,482,456,503,280,268,277
10169,756,709,781,3027,4537,2775
1017,774,879,953,924,841,776
10170,19,16,22,2,4,3
10171,169,159,183,186,180,204
10172,147,125,148,122,94,85
101730217,0,0,0,3,0,1
101735302,22,15,25,8,5,9
10174,686,753,824,1210,1253,1331
10175,2977,2764,2743,3088,3286,2797
101752334,0,0,0,0,0,0
101752399,392,335,452,152,61,220
101752400,47,69,55,21,5,22
10178,3,1,3,0,0,0
10179,607,596,658,512,507,399
1018,0,0,0,0,0,0
10180,1478,1550,1737,1521,1210,1445
101805488,0,0,3,0,0,0
101805491,0,0,1,0,0,0
101805492,13,8,11,8,6,3
10181,1256,1446,1361,824,780,821
10184,1088,1133,1135,1168,737,924
10186,1,0,5,6,5,11
101867536,5,1,13,3,2,4
10188,1215,1267,1409,1476,1525,1370
10189,525,695,793,858,1253,1033
1019,2440,2720,2847,2444,2932,2682
10190,988,1103,1128,703,941,747
101926888,30,29,28,23,22,31
101926889,19,9,12,4,1,4
101926890,0,0,0,0,0,0
101926892,0,0,0,0,0,0
101926895,11,6,25,12,8,15
101926896,0,0,0,0,0,0
101926897,0,0,0,0,0,0
101926898,0,0,0,0,0,0
101926900,0,0,0,0,0,0
101926903,0,0,0,0,0,0
101926904,2,0,1,3,0,3
101926905,0,0,0,0,0,0
101926906,0,0,0,0,0,0
101926908,0,0,0,0,0,0
101926911,10,9,13,17,26,22
101926913,1,0,4,1,0,3
101926915,0,0,0,0,0,0
101926924,0,0,0,0,0,0
101926925,1,1,2,0,2,0
101926926,17,13,14,1,0,2
101926928,0,0,0,0,0,0
101926930,0,0,0,0,0,0
101926933,1,1,0,0,0,3
101926935,47,72,37,44,26,35
101926940,0,0,0,0,0,0
101926941,25,40,50,47,31,34
101926942,0,0,0,0,0,0
101926943,1,3,5,1,0,0
101926944,3,0,2,0,0,0
101926950,0,0,0,0,0,0
101926951,0,0,0,0,0,0
101926955,0,0,0,5,0,0
101926960,0,0,0,0,0,0
101926962,0,0,0,0,0,0
101926963,5,1,0,0,2,0
101926964,0,0,0,0,0,0
101926966,0,0,0,0,0,0
101926971,0,0,0,0,0,0
101926975,24,30,31,31,22,33
101926978,0,0,0,0,0,0
101926982,1,0,0,0,0,0
101926985,0,0,0,0,0,0
101926987,8,3,3,0,4,2
101926996,68,65,83,114,93,79
101926997,0,4,2,1,0,0
101927003,0,0,0,0,0,0
101927007,0,0,0,0,0,0
101927015,0,0,0,0,0,0
101927016,6,6,11,3,0,0
101927017,0,0,0,0,0,0
101927018,18,21,13,0,0,0
101927020,0,0,0,0,0,0
101927021,186,187,245,423,425,423
101927023,0,0,0,0,0,0
101927027,256,287,262,34,27,34
101927029,0,0,0,5,1,2
101927034,2,1,4,0,0,0
101927040,12,11,15,5,3,2
101927043,23,27,30,73,51,55
101927045,165,183,212,143,109,149
101927048,0,0,0,0,0,0
101927049,0,0,0,0,0,0
101927051,3,5,4,0,0,0
101927053,0,0,0,0,0,0
101927055,0,0,0,0,0,0
101927056,6,22,17,20,20,28
101927058,0,0,0,0,0,0
101927059,0,0,0,0,0,0
101927062,0,0,0,0,0,0
101927066,2,0,0,0,0,0
101927067,33,23,30,35,36,38
101927069,0,1,1,0,0,0
101927070,0,0,0,0,1,0
101927074,0,0,0,0,0,0
101927075,0,0,0,0,0,0
101927078,0,0,0,0,0,0
101927079,0,0,0,0,0,0
101927081,0,0,0,0,0,0
101927082,0,0,0,0,0,0
101927084,4,2,4,0,0,1
101927087,0,1,2,0,0,1
101927096,0,0,0,0,0,0
101927100,4,1,6,2,2,0
101927102,8,6,12,2,2,1
101927111,28,30,23,24,15,19
101927112,0,0,0,0,0,0
101927115,0,0,1,0,0,0
101927117,9,10,9,0,1,2
101927120,0,0,0,0,0,0
101927123,0,0,0,0,0,0
101927124,19,19,18,15,10,14
101927125,37,37,42,122,145,103
101927129,0,0,0,0,0,0
101927131,0,1,1,1,0,0
101927132,5,5,6,1,0,0
101927134,0,0,0,0,0,3
101927136,2326,2483,2582,819,428,748
101927139,0,0,0,0,0,0
101927141,0,0,0,0,0,0
101927142,1,2,3,0,0,1
101927143,3,2,1,1,0,0
101927147,1,2,2,3,6,3
101927149,0,0,2,0,0,0
101927150,0,0,0,0,0,0
101927151,98,117,153,95,80,65
101927152,2,1,0,0,0,0
101927153,0,0,0,0,0,0
101927155,13,11,4,7,16,13
101927156,0,0,0,0,0,0
101927157,2,7,14,0,1,0
101927159,0,0,0,0,0,0
101927160,129,97,104,176,121,129
101927164,3,1,0,0,0,0
101927166,0,0,2,0,0,1
101927167,472,465,545,525,349,548
101927171,16,19,18,23,14,30
101927176,0,0,0,0,0,0
101927178,1,4,8,2,0,1
101927179,3,1,4,0,0,2
101927181,75,73,114,54,51,59
101927186,0,0,0,0,0,0
101927188,0,0,0,0,0,0
101927189,3,1,1,2,0,0
101927190,0,0,1,0,0,0
101927193,0,0,0,0,0,0
101927195,0,0,0,0,0,0
101927196,0,0,1,0,0,0
101927204,135,164,180,154,112,123
101927207,0,0,0,0,0,0
101927210,0,0,0,0,0,0
101927211,2,0,1,0,2,1
101927215,0,0,0,0,0,0
101927216,0,0,0,0,0,0
101927217,9,7,4,4,5,5
101927219,0,0,0,0,0,0
101927220,1,1,0,0,4,1
101927221,21,28,40,31,36,27
101927224,4,0,4,1,1,0
101927228,0,0,0,0,0,0
101927229,0,0,0,0,0,0
101927230,0,0,0,0,0,0
101927233,0,2,2,1,0,0
101927237,0,2,0,0,0,0
101927239,0,0,0,0,0,0
101927242,0,0,0,0,0,0
101927243,0,0,0,1,0,1
101927244,0,0,0,0,0,0
101927245,39,20,13,21,29,29
101927248,0,0,0,0,0,0
101927249,0,0,0,0,0,0
101927250,3,7,1,6,2,1
101927257,0,0,2,0,0,0
101927258,1,1,0,0,0,0
101927260,104,101,127,55,65,68
101927262,12,24,20,4,2,9
101927267,15,6,7,2,0,6
101927269,0,0,0,0,0,0
101927272,0,0,0,0,0,0
101927273,0,0,2,0,0,1
101927274,0,0,0,0,0,0
101927275,7,6,10,14,11,6
101927277,0,0,0,0,0,0
101927278,0,0,0,1,2,1
101927279,9,16,21,19,25,16
101927280,0,0,0,0,0,0
101927282,8,4,7,11,3,4
101927284,0,0,0,0,0,0
101927285,0,0,0,0,0,0
101927286,0,0,0,0,0,0
101927288,23,11,14,2,4,3
101927289,7,12,9,3,5,0
101927292,0,0,0,0,0,0
101927295,0,0,0,0,0,0
101927296,0,0,0,0,0,0
101927305,13,13,8,1,4,12
101927310,0,0,0,0,0,0
101927311,1,1,1,3,3,0
101927313,0,0,0,0,0,0
101927314,0,0,0,1,1,0
101927318,2,8,8,0,3,0
101927320,0,0,0,0,0,0
101927322,1,0,4,0,1,2
101927323,0,0,1,8,8,8
101927324,0,0,0,0,0,0
101927332,0,0,0,0,0,0
101927334,0,0,0,0,0,0
101927342,0,0,0,0,0,0
101927345,0,0,0,0,0,0
101927346,0,0,0,0,0,0
101927347,0,0,0,0,0,0
101927348,0,3,0,0,0,3
101927350,0,0,0,0,0,0
101927352,49,45,70,56,49,58
101927353,0,0,0,0,0,0
101927354,3,2,2,1,2,3
101927356,0,0,0,0,0,0
101927358,0,0,0,0,0,0
101927359,0,0,0,0,0,0
101927360,0,0,0,0,0,0
101927363,1,0,1,0,0,0
101927364,0,0,0,0,0,0
101927365,60,54,95,70,40,48
101927374,0,0,0,0,0,0
101927375,0,0,0,0,0,0
101927376,2,0,0,0,0,0
101927378,0,0,0,0,0,0
101927379,0,0,0,0,0,0
101927380,14,6,21,5,1,2
101927381,0,0,0,0,0,0
101927391,56,62,42,93,101,123
101927394,0,1,0,0,0,0
101927396,0,0,0,0,0,0
101927401,46,21,48,34,16,32
101927402,4,5,1,0,9,6
101927403,0,3,0,0,0,0
101927405,0,0,2,0,0,0
101927406,0,0,0,0,0,0
101927410,0,0,0,0,0,0
101927411,0,0,0,0,0,0
101927412,0,0,0,0,0,0
101927415,30,43,33,8,5,19
101927416,0,0,0,0,0,0
101927417,4,9,9,1,2,3
101927418,0,6,6,2,0,0
101927419,0,0,0,0,1,0
101927420,1,4,6,1,0,2
101927421,0,0,0,0,0,0
101927422,0,0,0,0,0,0
101927423,4,3,8,13,14,9
101927430,0,0,0,0,0,0
101927431,0,0,0,0,0,0
101927433,0,0,0,0,0,0
101927434,0,0,0,0,0,0
101927435,0,1,2,1,2,2
101927437,0,0,0,0,0,0
101927438,0,2,0,3,0,2
101927446,3,3,2,1,0,0
101927449,0,0,0,0,0,0
101927450,0,0,0,0,0,0
101927455,0,0,0,0,0,0
101927457,5,5,23,0,1,1
101927459,0,0,0,0,0,0
101927460,0,0,0,0,0,0
101927464,0,0,0,0,0,0
101927465,0,0,0,0,0,0
101927468,9,0,1,2,3,1
101927469,0,1,0,0,0,0
101927472,4,4,6,6,0,0
101927476,4,3,2,4,3,1
101927477,0,0,0,0,0,0
101927478,0,3,0,1,2,0
101927481,6,4,8,0,2,2
101927482,1,0,0,0,0,0
101927487,0,0,0,0,0,0
101927488,0,0,0,0,0,0
101927489,0,0,0,0,0,0
101927492,7,3,2,8,11,7
101927494,0,0,0,0,0,0
101927495,16,4,8,15,27,20
101927497,5,11,3,5,4,6
101927498,1,1,1,2,2,2
101927501,0,0,0,0,0,0
101927502,0,2,0,2,1,0
101927503,0,0,0,0,0,0
101927509,13,14,11,16,5,17
101927513,1,0,1,0,0,0
101927523,0,0,0,0,0,0
101927524,0,0,0,0,0,0
101927526,0,1,0,2,0,0
101927528,0,0,4,1,0,0
101927532,0,0,0,0,0,0
101927534,0,0,0,0,0,0
101927539,0,2,0,0,0,0
101927541,6,9,28,48,47,29
101927543,0,0,0,0,0,0
101927546,1,6,3,2,0,1
101927547,1,0,0,0,0,0
101927549,0,0,0,0,0,0
101927550,43,31,75,48,15,25
101927553,0,0,0,0,0,0
101927554,0,0,4,0,0,0
101927557,0,0,0,0,0,0
101927559,22,29,15,30,23,29
101927560,1,0,0,0,0,0
101927562,0,0,0,0,0,0
101927565,11,10,11,9,0,5
101927571,3,4,1,1,2,4
101927572,4,12,4,8,4,1
101927574,45,39,32,19,14,32
101927575,0,0,0,0,0,0
101927577,0,0,0,0,0,0
101927579,0,0,0,0,3,6
101927580,0,0,0,0,0,0
101927581,0,0,0,0,0,0
101927583,10,2,11,6,0,1
101927586,73,71,84,62,51,72
101927587,0,0,1,0,0,1
101927588,5,4,4,2,1,1
101927590,0,0,0,0,0,0
101927591,0,0,0,0,0,0
101927592,0,0,0,0,0,0
101927595,11,9,15,17,21,28
101927597,86,112,88,95,93,95
101927599,88,121,109,134,148,106
101927604,8,11,4,7,2,14
101927606,0,0,0,0,0,0
101927612,46,46,54,6,3,12
101927616,0,0,0,0,0,0
101927619,0,0,0,0,0,0
101927620,0,1,0,0,0,0
101927621,29,26,28,24,19,28
101927623,0,0,0,0,0,1
101927624,0,0,0,0,0,0
101927628,0,0,0,0,0,0
101927630,8,2,2,5,1,6
101927631,68,82,74,72,30,80
101927636,0,0,0,0,0,0
101927637,0,0,0,0,0,0
101927640,0,0,1,1,0,0
101927641,0,0,0,0,0,0
101927642,0,0,0,0,0,0
101927650,0,0,0,0,0,0
101927651,0,0,0,0,0,0
101927653,0,0,0,0,0,0
101927655,0,0,0,0,0,0
101927657,9,7,7,8,9,12
101927659,0,0,0,0,0,0
101927660,0,0,0,0,0,0
